window_id,sample_start,sample_end,n_eval,correct_estimated,interval_acc,cumulative_correct_estimated,cumulative_n_eval,cumulative_acc
1668,167724,167823,100.0,100.0,1.000000,159778.0,166800.0,0.957902
1669,167824,167923,100.0,98.5,0.985000,159876.5,166900.0,0.957918
1670,167924,168023,100.0,89.5,0.895000,159966.0,167000.0,0.957880
1671,168024,168123,100.0,100.0,1.000000,160066.0,167100.0,0.957905
1672,168124,168223,100.0,98.0,0.980000,160164.0,167200.0,0.957919
1673,168224,168323,100.0,97.0,0.970000,160261.0,167300.0,0.957926
1674,168324,168423,100.0,100.0,1.000000,160361.0,167400.0,0.957951
1675,168424,168523,100.0,99.25,0.992500,160460.25,167500.0,0.957972
1676,168524,168623,100.0,98.75,0.987500,160559.0,167600.0,0.957989
1677,168624,168723,100.0,100.0,1.000000,160659.0,167700.0,0.958014
1678,168724,168823,100.0,96.5,0.965000,160755.5,167800.0,0.958018
1679,168824,168923,100.0,94.5,0.945000,160850.0,167900.0,0.958011
1680,168924,169023,100.0,100.0,1.000000,160950.0,168000.0,0.958036
1681,169024,169123,100.0,87.75,0.877500,161037.75,168100.0,0.957988
1682,169124,169223,100.0,99.25,0.992500,161137.0,168200.0,0.958008
1683,169224,169323,100.0,100.0,1.000000,161237.0,168300.0,0.958033
1684,169324,169423,100.0,95.0,0.950000,161332.0,168400.0,0.958029
1685,169424,169523,100.0,100.0,1.000000,161432.0,168500.0,0.958053
1686,169524,169623,100.0,100.0,1.000000,161532.0,168600.0,0.958078
1687,169624,169723,100.0,96.25,0.962500,161628.25,168700.0,0.958081
1688,169724,169823,100.0,97.75,0.977500,161726.0,168800.0,0.958092
1689,169824,169923,100.0,100.0,1.000000,161826.0,168900.0,0.958117
1690,169924,170023,100.0,97.0,0.970000,161923.0,169000.0,0.958124
1691,170024,170123,100.0,99.0,0.990000,162022.0,169100.0,0.958143
1692,170124,170223,100.0,98.0,0.980000,162120.0,169200.0,0.958156
1693,170224,170323,100.0,95.75,0.957500,162215.75,169300.0,0.958156
1694,170324,170423,100.0,99.25,0.992500,162315.0,169400.0,0.958176
1695,170424,170523,100.0,99.0,0.990000,162414.0,169500.0,0.958195
1696,170524,170623,100.0,91.0,0.910000,162505.0,169600.0,0.958166
1697,170624,170723,100.0,100.0,1.000000,162605.0,169700.0,0.958191
1698,170724,170823,100.0,98.0,0.980000,162703.0,169800.0,0.958204
1699,170824,170923,100.0,97.0,0.970000,162800.0,169900.0,0.958211
1700,170924,171023,100.0,96.0,0.960000,162896.0,170000.0,0.958212
1701,171024,171123,100.0,97.0,0.970000,162993.0,170100.0,0.958219
1702,171124,171223,100.0,97.0,0.970000,163090.0,170200.0,0.958226
1703,171224,171323,100.0,98.0,0.980000,163188.0,170300.0,0.958238
1704,171324,171423,100.0,100.0,1.000000,163288.0,170400.0,0.958263
1705,171424,171523,100.0,96.5,0.965000,163384.5,170500.0,0.958267
1706,171524,171623,100.0,98.5,0.985000,163483.0,170600.0,0.958283
1707,171624,171723,100.0,96.0,0.960000,163579.0,170700.0,0.958284
1708,171724,171823,100.0,94.0,0.940000,163673.0,170800.0,0.958273
1709,171824,171923,100.0,95.75,0.957500,163768.75,170900.0,0.958272
1710,171924,172023,100.0,91.25,0.912500,163860.0,171000.0,0.958246
1711,172024,172123,100.0,95.0,0.950000,163955.0,171100.0,0.958241
1712,172124,172223,100.0,99.0,0.990000,164054.0,171200.0,0.958259
1713,172224,172323,100.0,95.75,0.957500,164149.75,171300.0,0.958259
1714,172324,172423,100.0,97.25,0.972500,164247.0,171400.0,0.958267
1715,172424,172523,100.0,98.0,0.980000,164345.0,171500.0,0.958280
1716,172524,172623,100.0,95.0,0.950000,164440.0,171600.0,0.958275
1717,172624,172723,100.0,99.0,0.990000,164539.0,171700.0,0.958294
1718,172724,172823,100.0,98.5,0.985000,164637.5,171800.0,0.958309
1719,172824,172923,100.0,97.5,0.975000,164735.0,171900.0,0.958319
1720,172924,173023,100.0,100.0,1.000000,164835.0,172000.0,0.958343
1721,173024,173123,100.0,99.0,0.990000,164934.0,172100.0,0.958361
1722,173124,173223,100.0,99.0,0.990000,165033.0,172200.0,0.958380
1723,173224,173323,100.0,100.0,1.000000,165133.0,172300.0,0.958404
1724,173324,173423,100.0,98.0,0.980000,165231.0,172400.0,0.958416
1725,173424,173523,100.0,94.0,0.940000,165325.0,172500.0,0.958406
1726,173524,173623,100.0,99.5,0.995000,165424.5,172600.0,0.958427
1727,173624,173723,100.0,96.75,0.967500,165521.25,172700.0,0.958432
1728,173724,173823,100.0,95.75,0.957500,165617.0,172800.0,0.958432
1729,173824,173923,100.0,98.0,0.980000,165715.0,172900.0,0.958444
1730,173924,174023,100.0,96.5,0.965000,165811.5,173000.0,0.958448
1731,174024,174123,100.0,94.5,0.945000,165906.0,173100.0,0.958440
1732,174124,174223,100.0,98.0,0.980000,166004.0,173200.0,0.958453
1733,174224,174323,100.0,97.0,0.970000,166101.0,173300.0,0.958459
1734,174324,174423,100.0,95.0,0.950000,166196.0,173400.0,0.958454
1735,174424,174523,100.0,96.0,0.960000,166292.0,173500.0,0.958455
1736,174524,174623,100.0,95.0,0.950000,166387.0,173600.0,0.958450
1737,174624,174723,100.0,100.0,1.000000,166487.0,173700.0,0.958474
1738,174724,174823,100.0,95.0,0.950000,166582.0,173800.0,0.958470
1739,174824,174923,100.0,95.0,0.950000,166677.0,173900.0,0.958465
1740,174924,175023,100.0,100.0,1.000000,166777.0,174000.0,0.958489
1741,175024,175123,100.0,94.5,0.945000,166871.5,174100.0,0.958481
1742,175124,175223,100.0,95.5,0.955000,166967.0,174200.0,0.958479
1743,175224,175323,100.0,99.0,0.990000,167066.0,174300.0,0.958497
1744,175324,175423,100.0,89.0,0.890000,167155.0,174400.0,0.958458
1745,175424,175523,100.0,98.5,0.985000,167253.5,174500.0,0.958473
1746,175524,175623,100.0,98.5,0.985000,167352.0,174600.0,0.958488
1747,175624,175723,100.0,90.5,0.905000,167442.5,174700.0,0.958457
1748,175724,175823,100.0,98.5,0.985000,167541.0,174800.0,0.958473
1749,175824,175923,100.0,97.75,0.977500,167638.75,174900.0,0.958483
1750,175924,176023,100.0,94.25,0.942500,167733.0,175000.0,0.958474
1751,176024,176123,100.0,98.0,0.980000,167831.0,175100.0,0.958487
1752,176124,176223,100.0,93.0,0.930000,167924.0,175200.0,0.958470
1753,176224,176323,100.0,97.0,0.970000,168021.0,175300.0,0.958477
1754,176324,176423,100.0,99.0,0.990000,168120.0,175400.0,0.958495
1755,176424,176523,100.0,91.25,0.912500,168211.25,175500.0,0.958469
1756,176524,176623,100.0,95.75,0.957500,168307.0,175600.0,0.958468
1757,176624,176723,100.0,99.75,0.997500,168406.75,175700.0,0.958490
1758,176724,176823,100.0,95.25,0.952500,168502.0,175800.0,0.958487
1759,176824,176923,100.0,95.0,0.950000,168597.0,175900.0,0.958482
1760,176924,177023,100.0,97.0,0.970000,168694.0,176000.0,0.958489
1761,177024,177123,100.0,87.75,0.877500,168781.75,176100.0,0.958443
1762,177124,177223,100.0,98.25,0.982500,168880.0,176200.0,0.958456
1763,177224,177323,100.0,98.0,0.980000,168978.0,176300.0,0.958469
1764,177324,177423,100.0,91.0,0.910000,169069.0,176400.0,0.958441
1765,177424,177523,100.0,97.25,0.972500,169166.25,176500.0,0.958449
1766,177524,177623,100.0,90.25,0.902500,169256.5,176600.0,0.958417
1767,177624,177723,100.0,93.5,0.935000,169350.0,176700.0,0.958404
1768,177724,177823,100.0,97.0,0.970000,169447.0,176800.0,0.958411
1769,177824,177923,100.0,96.5,0.965000,169543.5,176900.0,0.958414
1770,177924,178023,100.0,97.5,0.975000,169641.0,177000.0,0.958424
1771,178024,178123,100.0,97.5,0.975000,169738.5,177100.0,0.958433
1772,178124,178223,100.0,94.5,0.945000,169833.0,177200.0,0.958426
1773,178224,178323,100.0,95.0,0.950000,169928.0,177300.0,0.958421
1774,178324,178423,100.0,94.5,0.945000,170022.5,177400.0,0.958413
1775,178424,178523,100.0,98.5,0.985000,170121.0,177500.0,0.958428
1776,178524,178623,100.0,96.0,0.960000,170217.0,177600.0,0.958429
1777,178624,178723,100.0,91.75,0.917500,170308.75,177700.0,0.958406
1778,178724,178823,100.0,96.25,0.962500,170405.0,177800.0,0.958408
1779,178824,178923,100.0,99.0,0.990000,170504.0,177900.0,0.958426
1780,178924,179023,100.0,93.0,0.930000,170597.0,178000.0,0.958410
1781,179024,179123,100.0,99.0,0.990000,170696.0,178100.0,0.958428
1782,179124,179223,100.0,98.0,0.980000,170794.0,178200.0,0.958440
1783,179224,179323,100.0,95.0,0.950000,170889.0,178300.0,0.958435
1784,179324,179423,100.0,98.0,0.980000,170987.0,178400.0,0.958447
1785,179424,179523,100.0,99.0,0.990000,171086.0,178500.0,0.958465
1786,179524,179623,100.0,91.5,0.915000,171177.5,178600.0,0.958441
1787,179624,179723,100.0,99.5,0.995000,171277.0,178700.0,0.958461
1788,179724,179823,100.0,96.0,0.960000,171373.0,178800.0,0.958462
1789,179824,179923,100.0,97.25,0.972500,171470.25,178900.0,0.958470
1790,179924,180023,100.0,97.75,0.977500,171568.0,179000.0,0.958480
1791,180024,180123,100.0,95.25,0.952500,171663.25,179100.0,0.958477
1792,180124,180223,100.0,95.75,0.957500,171759.0,179200.0,0.958477
1793,180224,180323,100.0,98.0,0.980000,171857.0,179300.0,0.958489
1794,180324,180423,100.0,99.0,0.990000,171956.0,179400.0,0.958506
1795,180424,180523,100.0,99.0,0.990000,172055.0,179500.0,0.958524
1796,180524,180623,100.0,92.0,0.920000,172147.0,179600.0,0.958502
1797,180624,180723,100.0,96.0,0.960000,172243.0,179700.0,0.958503
1798,180724,180823,100.0,100.0,1.000000,172343.0,179800.0,0.958526
1799,180824,180923,100.0,92.0,0.920000,172435.0,179900.0,0.958505
1800,180924,181023,100.0,96.0,0.960000,172531.0,180000.0,0.958506
1801,181024,181123,100.0,98.25,0.982500,172629.25,180100.0,0.958519
1802,181124,181223,100.0,93.75,0.937500,172723.0,180200.0,0.958507
1803,181224,181323,100.0,97.0,0.970000,172820.0,180300.0,0.958514
1804,181324,181423,100.0,95.0,0.950000,172915.0,180400.0,0.958509
1805,181424,181523,100.0,97.75,0.977500,173012.75,180500.0,0.958519
1806,181524,181623,100.0,96.25,0.962500,173109.0,180600.0,0.958522
1807,181624,181723,100.0,89.0,0.890000,173198.0,180700.0,0.958484
1808,181724,181823,100.0,89.0,0.890000,173287.0,180800.0,0.958446
1809,181824,181923,100.0,97.25,0.972500,173384.25,180900.0,0.958454
1810,181924,182023,100.0,95.75,0.957500,173480.0,181000.0,0.958453
1811,182024,182123,100.0,95.0,0.950000,173575.0,181100.0,0.958448
1812,182124,182223,100.0,99.0,0.990000,173674.0,181200.0,0.958466
1813,182224,182323,100.0,96.5,0.965000,173770.5,181300.0,0.958469
1814,182324,182423,100.0,98.5,0.985000,173869.0,181400.0,0.958484
1815,182424,182523,100.0,96.25,0.962500,173965.25,181500.0,0.958486
1816,182524,182623,100.0,97.75,0.977500,174063.0,181600.0,0.958497
1817,182624,182723,100.0,99.0,0.990000,174162.0,181700.0,0.958514
1818,182724,182823,100.0,99.0,0.990000,174261.0,181800.0,0.958531
1819,182824,182923,100.0,98.0,0.980000,174359.0,181900.0,0.958543
1820,182924,183023,100.0,98.0,0.980000,174457.0,182000.0,0.958555
1821,183024,183123,100.0,99.5,0.995000,174556.5,182100.0,0.958575
1822,183124,183223,100.0,98.5,0.985000,174655.0,182200.0,0.958589
1823,183224,183323,100.0,98.0,0.980000,174753.0,182300.0,0.958601
1824,183324,183423,100.0,99.0,0.990000,174852.0,182400.0,0.958618
1825,183424,183523,100.0,99.75,0.997500,174951.75,182500.0,0.958640
1826,183524,183623,100.0,98.25,0.982500,175050.0,182600.0,0.958653
1827,183624,183723,100.0,97.0,0.970000,175147.0,182700.0,0.958659
1828,183724,183823,100.0,100.0,1.000000,175247.0,182800.0,0.958682
1829,183824,183923,100.0,91.0,0.910000,175338.0,182900.0,0.958655
1830,183924,184023,100.0,100.0,1.000000,175438.0,183000.0,0.958678
1831,184024,184123,100.0,99.0,0.990000,175537.0,183100.0,0.958695
1832,184124,184223,100.0,96.0,0.960000,175633.0,183200.0,0.958695
1833,184224,184323,100.0,98.0,0.980000,175731.0,183300.0,0.958707
1834,184324,184423,100.0,99.0,0.990000,175830.0,183400.0,0.958724
1835,184424,184523,100.0,97.0,0.970000,175927.0,183500.0,0.958730
1836,184524,184623,100.0,95.0,0.950000,176022.0,183600.0,0.958725
1837,184624,184723,100.0,93.0,0.930000,176115.0,183700.0,0.958710
1838,184724,184823,100.0,90.5,0.905000,176205.5,183800.0,0.958681
1839,184824,184923,100.0,97.5,0.975000,176303.0,183900.0,0.958690
1840,184924,185023,100.0,97.0,0.970000,176400.0,184000.0,0.958696
1841,185024,185123,100.0,92.0,0.920000,176492.0,184100.0,0.958675
1842,185124,185223,100.0,97.0,0.970000,176589.0,184200.0,0.958681
1843,185224,185323,100.0,98.0,0.980000,176687.0,184300.0,0.958692
1844,185324,185423,100.0,89.0,0.890000,176776.0,184400.0,0.958655
1845,185424,185523,100.0,97.0,0.970000,176873.0,184500.0,0.958661
1846,185524,185623,100.0,100.0,1.000000,176973.0,184600.0,0.958684
1847,185624,185723,100.0,97.0,0.970000,177070.0,184700.0,0.958690
1848,185724,185823,100.0,99.0,0.990000,177169.0,184800.0,0.958707
1849,185824,185923,100.0,95.0,0.950000,177264.0,184900.0,0.958702
1850,185924,186023,100.0,99.5,0.995000,177363.5,185000.0,0.958722
1851,186024,186123,100.0,98.5,0.985000,177462.0,185100.0,0.958736
1852,186124,186223,100.0,95.0,0.950000,177557.0,185200.0,0.958731
1853,186224,186323,100.0,97.0,0.970000,177654.0,185300.0,0.958737
1854,186324,186423,100.0,100.0,1.000000,177754.0,185400.0,0.958759
1855,186424,186523,100.0,92.25,0.922500,177846.25,185500.0,0.958740
1856,186524,186623,100.0,89.75,0.897500,177936.0,185600.0,0.958707
1857,186624,186723,100.0,98.5,0.985000,178034.5,185700.0,0.958721
1858,186724,186823,100.0,86.0,0.860000,178120.5,185800.0,0.958668
1859,186824,186923,100.0,94.5,0.945000,178215.0,185900.0,0.958661
1860,186924,187023,100.0,96.0,0.960000,178311.0,186000.0,0.958661
1861,187024,187123,100.0,89.0,0.890000,178400.0,186100.0,0.958624
1862,187124,187223,100.0,99.0,0.990000,178499.0,186200.0,0.958641
1863,187224,187323,100.0,96.5,0.965000,178595.5,186300.0,0.958645
1864,187324,187423,100.0,92.5,0.925000,178688.0,186400.0,0.958627
1865,187424,187523,100.0,97.0,0.970000,178785.0,186500.0,0.958633
1866,187524,187623,100.0,93.0,0.930000,178878.0,186600.0,0.958617
1867,187624,187723,100.0,98.0,0.980000,178976.0,186700.0,0.958629
1868,187724,187823,100.0,99.0,0.990000,179075.0,186800.0,0.958646
1869,187824,187923,100.0,93.0,0.930000,179168.0,186900.0,0.958630
1870,187924,188023,100.0,100.0,1.000000,179268.0,187000.0,0.958652
1871,188024,188123,100.0,96.25,0.962500,179364.25,187100.0,0.958654
1872,188124,188223,100.0,98.75,0.987500,179463.0,187200.0,0.958670
1873,188224,188323,100.0,97.0,0.970000,179560.0,187300.0,0.958676
1874,188324,188423,100.0,96.0,0.960000,179656.0,187400.0,0.958677
1875,188424,188523,100.0,100.0,1.000000,179756.0,187500.0,0.958699
1876,188524,188623,100.0,95.0,0.950000,179851.0,187600.0,0.958694
1877,188624,188723,100.0,96.0,0.960000,179947.0,187700.0,0.958695
1878,188724,188823,100.0,100.0,1.000000,180047.0,187800.0,0.958717
1879,188824,188923,100.0,93.25,0.932500,180140.25,187900.0,0.958703
1880,188924,189023,100.0,89.75,0.897500,180230.0,188000.0,0.958670
1881,189024,189123,100.0,98.25,0.982500,180328.25,188100.0,0.958683
1882,189124,189223,100.0,87.75,0.877500,180416.0,188200.0,0.958640
1883,189224,189323,100.0,98.0,0.980000,180514.0,188300.0,0.958651
1884,189324,189423,100.0,94.0,0.940000,180608.0,188400.0,0.958641
1885,189424,189523,100.0,98.0,0.980000,180706.0,188500.0,0.958653
1886,189524,189623,100.0,98.0,0.980000,180804.0,188600.0,0.958664
1887,189624,189723,100.0,91.25,0.912500,180895.25,188700.0,0.958639
1888,189724,189823,100.0,97.75,0.977500,180993.0,188800.0,0.958649
1889,189824,189923,100.0,95.0,0.950000,181088.0,188900.0,0.958645
1890,189924,190023,100.0,82.0,0.820000,181170.0,189000.0,0.958571
1891,190024,190123,100.0,99.25,0.992500,181269.25,189100.0,0.958589
1892,190124,190223,100.0,91.75,0.917500,181361.0,189200.0,0.958568
1893,190224,190323,100.0,97.0,0.970000,181458.0,189300.0,0.958574
1894,190324,190423,100.0,95.0,0.950000,181553.0,189400.0,0.958569
1895,190424,190523,100.0,95.25,0.952500,181648.25,189500.0,0.958566
1896,190524,190623,100.0,99.75,0.997500,181748.0,189600.0,0.958586
1897,190624,190723,100.0,93.0,0.930000,181841.0,189700.0,0.958571
1898,190724,190823,100.0,94.0,0.940000,181935.0,189800.0,0.958562
1899,190824,190923,100.0,92.75,0.927500,182027.75,189900.0,0.958545
1900,190924,191023,100.0,94.25,0.942500,182122.0,190000.0,0.958537
1901,191024,191123,100.0,96.0,0.960000,182218.0,190100.0,0.958538
1902,191124,191223,100.0,97.5,0.975000,182315.5,190200.0,0.958546
1903,191224,191323,100.0,93.5,0.935000,182409.0,190300.0,0.958534
1904,191324,191423,100.0,96.0,0.960000,182505.0,190400.0,0.958535
1905,191424,191523,100.0,96.25,0.962500,182601.25,190500.0,0.958537
1906,191524,191623,100.0,94.75,0.947500,182696.0,190600.0,0.958531
1907,191624,191723,100.0,99.25,0.992500,182795.25,190700.0,0.958549
1908,191724,191823,100.0,94.75,0.947500,182890.0,190800.0,0.958543
1909,191824,191923,100.0,98.75,0.987500,182988.75,190900.0,0.958558
1910,191924,192023,100.0,94.25,0.942500,183083.0,191000.0,0.958550
1911,192024,192123,100.0,94.25,0.942500,183177.25,191100.0,0.958541
1912,192124,192223,100.0,95.75,0.957500,183273.0,191200.0,0.958541
1913,192224,192323,100.0,94.5,0.945000,183367.5,191300.0,0.958534
1914,192324,192423,100.0,97.5,0.975000,183465.0,191400.0,0.958542
1915,192424,192523,100.0,94.0,0.940000,183559.0,191500.0,0.958533
1916,192524,192623,100.0,99.0,0.990000,183658.0,191600.0,0.958549
1917,192624,192723,100.0,99.0,0.990000,183757.0,191700.0,0.958565
1918,192724,192823,100.0,98.0,0.980000,183855.0,191800.0,0.958577
1919,192824,192923,100.0,99.0,0.990000,183954.0,191900.0,0.958593
1920,192924,193023,100.0,99.0,0.990000,184053.0,192000.0,0.958609
1921,193024,193123,100.0,94.0,0.940000,184147.0,192100.0,0.958600
1922,193124,193223,100.0,99.0,0.990000,184246.0,192200.0,0.958616
1923,193224,193323,100.0,100.0,1.000000,184346.0,192300.0,0.958638
1924,193324,193423,100.0,98.0,0.980000,184444.0,192400.0,0.958649
1925,193424,193523,100.0,99.0,0.990000,184543.0,192500.0,0.958665
1926,193524,193623,100.0,98.0,0.980000,184641.0,192600.0,0.958676
1927,193624,193723,100.0,99.0,0.990000,184740.0,192700.0,0.958692
1928,193724,193823,100.0,99.0,0.990000,184839.0,192800.0,0.958709
1929,193824,193923,100.0,100.0,1.000000,184939.0,192900.0,0.958730
1930,193924,194023,100.0,97.5,0.975000,185036.5,193000.0,0.958738
1931,194024,194123,100.0,99.5,0.995000,185136.0,193100.0,0.958757
1932,194124,194223,100.0,99.0,0.990000,185235.0,193200.0,0.958773
1933,194224,194323,100.0,95.75,0.957500,185330.75,193300.0,0.958773
1934,194324,194423,100.0,99.25,0.992500,185430.0,193400.0,0.958790
1935,194424,194523,100.0,95.0,0.950000,185525.0,193500.0,0.958786
1936,194524,194623,100.0,94.0,0.940000,185619.0,193600.0,0.958776
1937,194624,194723,100.0,99.0,0.990000,185718.0,193700.0,0.958792
1938,194724,194823,100.0,98.0,0.980000,185816.0,193800.0,0.958803
1939,194824,194923,100.0,97.25,0.972500,185913.25,193900.0,0.958810
1940,194924,195023,100.0,99.75,0.997500,186013.0,194000.0,0.958830
1941,195024,195123,100.0,97.0,0.970000,186110.0,194100.0,0.958836
1942,195124,195223,100.0,97.5,0.975000,186207.5,194200.0,0.958844
1943,195224,195323,100.0,98.5,0.985000,186306.0,194300.0,0.958857
1944,195324,195423,100.0,99.0,0.990000,186405.0,194400.0,0.958873
1945,195424,195523,100.0,96.75,0.967500,186501.75,194500.0,0.958878
1946,195524,195623,100.0,96.25,0.962500,186598.0,194600.0,0.958880
1947,195624,195723,100.0,99.0,0.990000,186697.0,194700.0,0.958896
1948,195724,195823,100.0,95.0,0.950000,186792.0,194800.0,0.958891
1949,195824,195923,100.0,97.0,0.970000,186889.0,194900.0,0.958897
1950,195924,196023,100.0,98.0,0.980000,186987.0,195000.0,0.958908
1951,196024,196123,100.0,96.5,0.965000,187083.5,195100.0,0.958911
1952,196124,196223,100.0,95.5,0.955000,187179.0,195200.0,0.958909
1953,196224,196323,100.0,96.0,0.960000,187275.0,195300.0,0.958909
1954,196324,196423,100.0,98.0,0.980000,187373.0,195400.0,0.958920
1955,196424,196523,100.0,100.0,1.000000,187473.0,195500.0,0.958941
1956,196524,196623,100.0,97.0,0.970000,187570.0,195600.0,0.958947
1957,196624,196723,100.0,99.0,0.990000,187669.0,195700.0,0.958963
1958,196724,196823,100.0,94.0,0.940000,187763.0,195800.0,0.958953
1959,196824,196923,100.0,97.0,0.970000,187860.0,195900.0,0.958959
