window_size,window_acc,global_acc,macro_f1,global_samples
100,0.98,0.9394486692015209,0.9725877192982456,52600
100,0.96,0.9394876660341556,0.9492643328259767,52700
100,0.97,0.9395454545454546,0.9639379733141002,52800
100,0.91,0.9394896030245746,0.8844820947246823,52900
100,0.93,0.9394716981132075,0.9078826161337018,53000
100,0.92,0.9394350282485876,0.9047619047619048,53100
100,0.93,0.9394172932330828,0.9078826161337018,53200
100,0.95,0.939437148217636,0.9373040752351097,53300
100,0.97,0.9394943820224719,0.9631947000368053,53400
100,0.97,0.9395514018691589,0.9594539802676038,53500
100,0.95,0.939570895522388,0.9373040752351097,53600
100,0.94,0.9395716945996275,0.9177631578947368,53700
100,0.96,0.9396096654275093,0.9523809523809523,53800
100,0.97,0.9396660482374768,0.9639379733141002,53900
100,0.97,0.9397222222222222,0.9582811848143513,54000
100,0.96,0.9397597042513863,0.9480249480249481,54100
100,0.92,0.9397232472324724,0.9131944444444444,54200
100,0.97,0.9397790055248619,0.9582811848143513,54300
100,0.94,0.9397794117647059,0.9177631578947368,54400
100,0.97,0.9398348623853211,0.956989247311828,54500
100,0.92,0.9397985347985348,0.9095431931252826,54600
100,0.93,0.9397806215722121,0.915855271066234,54700
100,0.98,0.9398540145985401,0.9698613622664256,54800
100,0.92,0.9398178506375228,0.9047619047619048,54900
100,0.92,0.9397818181818182,0.9047619047619048,55000
100,0.77,0.9394736842105263,0.74189204354169,55100
100,0.74,0.9391123188405797,0.7348021215830274,55200
100,0.86,0.9389692585895117,0.8514431239388794,55300
100,0.91,0.9389169675090253,0.90999099909991,55400
100,0.93,0.938900900900901,0.9296553110240177,55500
100,0.9,0.9388309352517986,0.8993558776167472,55600
100,0.94,0.9388330341113106,0.9384236453201971,55700
100,0.94,0.9388351254480287,0.9356499356499357,55800
100,0.96,0.9388729874776386,0.9598554797270173,55900
100,0.94,0.938875,0.9391233766233766,56000
100,0.96,0.9389126559714795,0.9592003263973888,56100
100,0.95,0.9389323843416371,0.9499549594635172,56200
100,0.98,0.9390053285968029,0.98,56300
100,0.99,0.9390957446808511,0.9899989998999901,56400
100,0.95,0.9391150442477876,0.9493875898370281,56500
100,0.97,0.9391696113074205,0.96999699969997,56600
100,0.95,0.9391887125220458,0.9499949994999499,56700
100,0.96,0.9392253521126761,0.9599358974358975,56800
100,0.97,0.9392794376098418,0.9694842844064693,56900
100,0.91,0.9392280701754386,0.90999099909991,57000
100,0.92,0.9391943957968476,0.9198717948717949,57100
100,0.96,0.9392307692307692,0.9586606035551881,57200
100,0.9,0.9391623036649215,0.8998397435897436,57300
100,0.91,0.9391114982578397,0.90999099909991,57400
100,0.92,0.9390782608695653,0.9178981937602627,57500
100,0.91,0.9390277777777778,0.9095568284594513,57600
100,0.95,0.9390467937608319,0.949874686716792,57700
100,0.91,0.9389965397923875,0.9004314636574842,57800
100,0.97,0.9390500863557858,0.9696325539022168,57900
100,0.96,0.9390862068965518,0.9595959595959596,58000
100,0.94,0.9390877796901893,0.9391233766233766,58100
100,0.95,0.939106529209622,0.9493875898370281,58200
100,0.95,0.9391252144082333,0.948849104859335,58300
100,0.95,0.9391438356164383,0.9499949994999499,58400
100,0.92,0.9391111111111111,0.9198717948717949,58500
100,0.99,0.93919795221843,0.9887779149365952,58600
100,0.97,0.9392504258943782,0.9699248120300752,58700
100,0.98,0.9393197278911565,0.9773857982813207,58800
100,0.99,0.9394057724957555,0.9899909918927035,58900
100,0.95,0.9394237288135593,0.9491404740107823,59000
100,0.94,0.939424703891709,0.9369482976040353,59100
100,0.93,0.9394087837837838,0.9296553110240177,59200
100,0.95,0.9394266441821247,0.9420692851349786,59300
100,0.93,0.9394107744107744,0.9279167953866749,59400
100,0.95,0.9394285714285714,0.9491404740107823,59500
100,0.96,0.9394630872483222,0.9575551782682512,59600
100,0.91,0.9394137353433836,0.907321594068582,59700
100,0.97,0.9394648829431438,0.9694842844064693,59800
100,0.95,0.9394824707846411,0.9495916927109588,59900
